Phoneme	Affix	Stem	rid
ʁeafɛkte	ʁə	afɛkte	r116317
ʁafyt	ʁə	fyt	r116333
ʁafyt	ʁə	fyt	r116333
ʁafyt	ʁə	fyt	r116333
ʁafyt	ʁə	fyt	r116333
ʁafyt	ʁə	fyt	r116333
ʁafyt	ʁə	fyt	r116333
ʁafyt	ʁə	fyt	r116333
ʁafyt	ʁə	fyt	r116333
ʁafyte	ʁə	fyte	r116333
ʁafytə	ʁə	fytə	r116333
ʁafyta	ʁə	fyta	r116333
ʁafyte	ʁə	fyte	r116333
ʁagʁaf	ʁə	gʁaf	r116343
ʁagʁaf	ʁə	gʁaf	r116343
ʁagʁaf	ʁə	gʁaf	r116343
ʁagʁaf	ʁə	gʁaf	r116343
ʁagʁaf	ʁə	gʁaf	r116343
ʁagʁaf	ʁə	gʁaf	r116343
ʁagʁaf	ʁə	gʁaf	r116343
ʁagʁaf	ʁə	gʁaf	r116343
ʁagʁafe	ʁə	gʁafe	r116343
ʁagʁafə	ʁə	gʁafə	r116343
ʁagʁafa	ʁə	gʁafa	r116343
ʁagʁafe	ʁə	gʁafe	r116343
aɡʁeɡativ	if	aɡʁeɡat	r91191
aɡʁeɡativ	if	aɡʁeɡat	r91191
ʁagʁe	ʁə	gʁe	r116345
ʁagʁe	ʁə	gʁe	r116345
ʁagʁe	ʁə	gʁe	r116345
ʁagʁe	ʁə	gʁe	r116345
ʁagʁe	ʁə	gʁe	r116345
ʁagʁe	ʁə	gʁe	r116345
ʁagʁe	ʁə	gʁe	r116345
ʁagʁe	ʁə	gʁe	r116345
ʁagʁee	ʁə	gʁee	r116345
ʁagʁe	ʁə	gʁe	r116345
ʁagʁea	ʁə	gʁea	r116345
ʁagʁee	ʁə	gʁee	r116345
aʁize	izɛ	aʁ	r106421
aʁizə	izɛ	aʁ	r106421
aʁiza	izɛ	aʁ	r106421
aʁize	izɛ	aʁ	r106421
ʁaʒut	ʁə	ʒut	r116347
ʁaʒut	ʁə	ʒut	r116347
ʁaʒut	ʁə	ʒut	r116347
ʁaʒut	ʁə	ʒut	r116347
ʁaʒut	ʁə	ʒut	r116347
ʁaʒut	ʁə	ʒut	r116347
ʁaʒut	ʁə	ʒut	r116347
ʁaʒut	ʁə	ʒut	r116347
ʁaʒute	ʁə	ʒute	r116347
ʁaʒutə	ʁə	ʒutə	r116347
ʁaʒuta	ʁə	ʒuta	r116347
ʁaʒute	ʁə	ʒute	r116347
ʁal	ʁə	l	r116363
ʁal	ʁə	l	r116363
ʁal	ʁə	l	r116363
ʁal	ʁə	l	r116363
ʁal	ʁə	l	r116363
ʁal	ʁə	l	r116363
ʁal	ʁə	l	r116363
ʁaj	ʁə	j	r116363
ʁal	ʁə	l	r116363
ʁale	ʁə	le	r116363
ʁalə	ʁə	lə	r116363
ʁi	ʁə		r116363
ʁala	ʁə	la	r116363
ʁale	ʁə	le	r116363
ʁalɔ̃ʒ	ʁə	lɔ̃ʒ	r116367
ʁalɔ̃ʒ	ʁə	lɔ̃ʒ	r116367
ʁalɔ̃ʒ	ʁə	lɔ̃ʒ	r116367
ʁalɔ̃ʒ	ʁə	lɔ̃ʒ	r116367
ʁalɔ̃ʒ	ʁə	lɔ̃ʒ	r116367
ʁalɔ̃ʒ	ʁə	lɔ̃ʒ	r116367
ʁalɔ̃ʒ	ʁə	lɔ̃ʒ	r116367
ʁalɔ̃ʒ	ʁə	lɔ̃ʒ	r116367
ʁalɔ̃ʒe	ʁə	lɔ̃ʒe	r116367
ʁalɔ̃ʒə	ʁə	lɔ̃ʒə	r116367
ʁalɔ̃ʒa	ʁə	lɔ̃ʒa	r116367
ʁalɔ̃ʒe	ʁə	lɔ̃ʒe	r116367
allyziv	if	allyz	r8807
allyziv	if	allyz	r8807
allyziv	if	allyz	r8809
allyziv	if	allyz	r8809
allyziv	if	allyz	r90875
allyziv	if	allyz	r90875
altɛʁnativ	if	altɛʁnat	r8852
altɛʁnativ	if	altɛʁnat	r8852
altɛʁnativ	if	altɛʁnat	r8857
altɛʁnativ	if	altɛʁnat	r8857
altɛʁnativ	if	altɛʁnat	r8859
altɛʁnativ	if	altɛʁnat	r8859
altɛʁnativ	if	altɛʁnat	r90795
altɛʁnativ	if	altɛʁnat	r90795
ʁamas	ʁə	mas	r116373
ʁamas	ʁə	mas	r116373
ʁamas	ʁə	mas	r116373
ʁamas	ʁə	mas	r116373
ʁamas	ʁə	mas	r116373
ʁamas	ʁə	mas	r116373
ʁamas	ʁə	mas	r116373
ʁamas	ʁə	mas	r116373
ʁamase	ʁə	mase	r116373
ʁamasə	ʁə	masə	r116373
ʁamasa	ʁə	masa	r116373
ʁamase	ʁə	mase	r116373
ʁamãd	ʁə	mãd	r116383
ʁamãd	ʁə	mãd	r116383
ʁamãd	ʁə	mãd	r116383
ʁamãd	ʁə	mãd	r116383
ʁamãd	ʁə	mãd	r116383
ʁamãd	ʁə	mãd	r116383
ʁamãd	ʁə	mãd	r116383
ʁamãd	ʁə	mãd	r116383
ʁamãde	ʁə	mãde	r116383
ʁamãdə	ʁə	mãdə	r116383
ʁamãda	ʁə	mãda	r116383
ʁamãde	ʁə	mãde	r116383
kwadʁãgylɛʁ	kwadʁi	gylɛʁ	r188581
kwadʁãgylɛʁ	kwadʁi	gylɛʁ	r188581
kwadʁãgylɛʁ	kwadʁi	gylɛʁ	r188583
kwadʁãgylɛʁ	kwadʁi	gylɛʁ	r188583
ʁapaʁej	ʁə	paʁej	r116409
ʁapaʁɛj	ʁə	paʁɛj	r116409
ʁapaʁɛj	ʁə	paʁɛj	r116409
ʁapaʁɛj	ʁə	paʁɛj	r116409
ʁapaʁej	ʁə	paʁej	r116409
ʁapaʁɛj	ʁə	paʁɛj	r116409
ʁapaʁɛj	ʁə	paʁɛj	r116409
ʁapaʁej	ʁə	paʁej	r116409
ʁapaʁɛj	ʁə	paʁɛj	r116409
ʁapaʁɛj	ʁə	paʁɛj	r116409
ʁapaʁej	ʁə	paʁej	r116409
ʁapaʁɛj	ʁə	paʁɛj	r116409
ʁapaʁeje	ʁə	paʁeje	r116409
ʁapaʁɛjə	ʁə	paʁɛjə	r116409
ʁapaʁej	ʁə	paʁej	r116409
ʁapaʁɛj	ʁə	paʁɛj	r116409
ʁapaʁejə	ʁə	paʁejə	r116409
ʁapaʁɛja	ʁə	paʁɛja	r116409
ʁapaʁeja	ʁə	paʁeja	r116409
ʁapaʁɛje	ʁə	paʁɛje	r116409
ʁapaʁeje	ʁə	paʁeje	r116409
apɛlativ	if	apɛlat	r9693
apɛlativ	if	apɛlat	r9693
apɛlativ	if	apɛlat	r9699
apɛlativ	if	apɛlat	r9699
ʁapəl	ʁə	pəl	r105537
ʁapl	ʁə	pl	r105537
ʁapɛl	ʁə	pɛl	r105537
ʁapɛl	ʁə	pɛl	r105537
ʁapəl	ʁə	pəl	r105537
ʁapl	ʁə	pl	r105537
ʁapɛl	ʁə	pɛl	r105537
ʁapəl	ʁə	pəl	r105537
ʁapl	ʁə	pl	r105537
ʁapɛl	ʁə	pɛl	r105537
ʁapəl	ʁə	pəl	r105537
ʁapl	ʁə	pl	r105537
ʁaple	ʁə	ple	r105537
ʁapɛlə	ʁə	pɛlə	r105537
ʁapɛl	ʁə	pɛl	r105537
ʁapəla	ʁə	pəla	r105537
ʁapla	ʁə	pla	r105537
ʁapəle	ʁə	pəle	r105537
ʁaple	ʁə	ple	r105537
ʁapəl	ʁə	pəl	r116415
ʁapl	ʁə	pl	r116415
ʁapɛl	ʁə	pɛl	r116415
ʁapɛl	ʁə	pɛl	r116415
ʁapəl	ʁə	pəl	r116415
ʁapl	ʁə	pl	r116415
ʁapɛl	ʁə	pɛl	r116415
ʁapəl	ʁə	pəl	r116415
ʁapl	ʁə	pl	r116415
ʁapɛl	ʁə	pɛl	r116415
ʁapəl	ʁə	pəl	r116415
ʁapl	ʁə	pl	r116415
ʁaple	ʁə	ple	r116415
ʁapɛlə	ʁə	pɛlə	r116415
ʁapɛl	ʁə	pɛl	r116415
ʁapəla	ʁə	pəla	r116415
ʁapla	ʁə	pla	r116415
ʁapəle	ʁə	pəle	r116415
ʁaple	ʁə	ple	r116415
ʁaplik	ʁə	plik	r116419
ʁaplik	ʁə	plik	r116419
ʁaplik	ʁə	plik	r116419
ʁaplik	ʁə	plik	r116419
ʁaplik	ʁə	plik	r116419
ʁaplik	ʁə	plik	r116419
ʁaplik	ʁə	plik	r116419
ʁaplik	ʁə	plik	r116419
ʁaplike	ʁə	plike	r116419
ʁaplikə	ʁə	plikə	r116419
ʁaplika	ʁə	plika	r116419
ʁaplike	ʁə	plike	r116419
pɔʁtativ	if	pɔʁtat	r55825
pɔʁtativ	if	pɔʁtat	r55825
pɔʁtativ	if	pɔʁtat	r90809
pɔʁtativ	if	pɔʁtat	r90809
pɔʁtativ	if	pɔʁtat	r55813
pɔʁtativ	if	pɔʁtat	r55813
ʁãpɔʁt	ʁə	pɔʁt	r117139
ʁãpɔʁt	ʁə	pɔʁt	r117139
ʁãpɔʁt	ʁə	pɔʁt	r117139
ʁãpɔʁt	ʁə	pɔʁt	r117139
ʁãpɔʁt	ʁə	pɔʁt	r117139
ʁãpɔʁt	ʁə	pɔʁt	r117139
ʁãpɔʁt	ʁə	pɔʁt	r117139
ʁãpɔʁt	ʁə	pɔʁt	r117139
ʁãpɔʁte	ʁə	pɔʁte	r117139
ʁãpɔʁtə	ʁə	pɔʁtə	r117139
ʁãpɔʁta	ʁə	pɔʁta	r117139
ʁãpɔʁte	ʁə	pɔʁte	r117139
ʁapɔʁt	ʁə	pɔʁt	r105541
ʁapɔʁt	ʁə	pɔʁt	r105541
ʁapɔʁt	ʁə	pɔʁt	r105541
ʁapɔʁt	ʁə	pɔʁt	r105541
ʁapɔʁt	ʁə	pɔʁt	r105541
ʁapɔʁt	ʁə	pɔʁt	r105541
ʁapɔʁt	ʁə	pɔʁt	r105541
ʁapɔʁt	ʁə	pɔʁt	r105541
ʁapɔʁte	ʁə	pɔʁte	r105541
ʁapɔʁtə	ʁə	pɔʁtə	r105541
ʁapɔʁta	ʁə	pɔʁta	r105541
ʁapɔʁte	ʁə	pɔʁte	r105541
ʁapɔʁt	ʁə	pɔʁt	r116421
ʁapɔʁt	ʁə	pɔʁt	r116421
ʁapɔʁt	ʁə	pɔʁt	r116421
ʁapɔʁt	ʁə	pɔʁt	r116421
ʁapɔʁt	ʁə	pɔʁt	r116421
ʁapɔʁt	ʁə	pɔʁt	r116421
ʁapɔʁt	ʁə	pɔʁt	r116421
ʁapɔʁt	ʁə	pɔʁt	r116421
ʁapɔʁte	ʁə	pɔʁte	r116421
ʁapɔʁtə	ʁə	pɔʁtə	r116421
ʁapɔʁta	ʁə	pɔʁta	r116421
ʁapɔʁte	ʁə	pɔʁte	r116421
ʁeɛ̃pɔʁt	ʁə	ɛ̃pɔʁt	r117483
ʁeɛ̃pɔʁt	ʁə	ɛ̃pɔʁt	r117483
ʁeɛ̃pɔʁt	ʁə	ɛ̃pɔʁt	r117483
ʁeɛ̃pɔʁt	ʁə	ɛ̃pɔʁt	r117483
ʁeɛ̃pɔʁt	ʁə	ɛ̃pɔʁt	r117483
ʁeɛ̃pɔʁt	ʁə	ɛ̃pɔʁt	r117483
ʁeɛ̃pɔʁt	ʁə	ɛ̃pɔʁt	r117483
ʁeɛ̃pɔʁt	ʁə	ɛ̃pɔʁt	r117483
ʁeɛ̃pɔʁte	ʁə	ɛ̃pɔʁte	r117483
ʁeɛ̃pɔʁtə	ʁə	ɛ̃pɔʁtə	r117483
ʁeɛ̃pɔʁta	ʁə	ɛ̃pɔʁta	r117483
ʁeɛ̃pɔʁte	ʁə	ɛ̃pɔʁte	r117483
ʁapʁɛt	ʁə	pʁɛt	r116429
ʁapʁɛt	ʁə	pʁɛt	r116429
ʁapʁɛt	ʁə	pʁɛt	r116429
ʁapʁɛt	ʁə	pʁɛt	r116429
ʁapʁɛt	ʁə	pʁɛt	r116429
ʁapʁɛt	ʁə	pʁɛt	r116429
ʁapʁɛt	ʁə	pʁɛt	r116429
ʁapʁɛt	ʁə	pʁɛt	r116429
ʁapʁɛte	ʁə	pʁɛte	r116429
ʁapʁɛtə	ʁə	pʁɛtə	r116429
ʁapʁɛta	ʁə	pʁɛta	r116429
ʁapʁɛte	ʁə	pʁɛte	r116429
ʁeapʁet	ʁə	apʁet	r116431
ʁeapʁet	ʁə	apʁet	r116431
ʁeapʁet	ʁə	apʁet	r116431
ʁeapʁet	ʁə	apʁet	r116431
ʁeapʁet	ʁə	apʁet	r116431
ʁeapʁet	ʁə	apʁet	r116431
ʁeapʁet	ʁə	apʁet	r116431
ʁeapʁet	ʁə	apʁet	r116431
ʁeapʁete	ʁə	apʁete	r116431
ʁeapʁetə	ʁə	apʁetə	r116431
ʁeapʁeta	ʁə	apʁeta	r116431
ʁeapʁete	ʁə	apʁete	r116431
ʁapʁɔʃ	ʁə	pʁɔʃ	r116433
ʁapʁɔʃ	ʁə	pʁɔʃ	r116433
ʁapʁɔʃ	ʁə	pʁɔʃ	r116433
ʁapʁɔʃ	ʁə	pʁɔʃ	r116433
ʁapʁɔʃ	ʁə	pʁɔʃ	r116433
ʁapʁɔʃ	ʁə	pʁɔʃ	r116433
ʁapʁɔʃ	ʁə	pʁɔʃ	r116433
ʁapʁɔʃ	ʁə	pʁɔʃ	r116433
ʁapʁɔʃe	ʁə	pʁɔʃe	r116433
ʁapʁɔʃə	ʁə	pʁɔʃə	r116433
ʁapʁɔʃa	ʁə	pʁɔʃa	r116433
ʁapʁɔʃe	ʁə	pʁɔʃe	r116433
aʁbɔʁize	izɛ	aʁbɔʁ	r220493
aʁbɔʁizə	izɛ	aʁbɔʁ	r220493
aʁbɔʁiza	izɛ	aʁbɔʁ	r220493
aʁbɔʁize	izɛ	aʁbɔʁ	r220493
aʁgɔtize	izɛ	aʁgɔt	r106417
aʁgɔtizə	izɛ	aʁgɔt	r106417
aʁgɔtiza	izɛ	aʁgɔt	r106417
aʁgɔtize	izɛ	aʁgɔt	r106417
ʁeaʁməmã	ʁə	aʁməmã	r116445
ʁeaʁməmã	ʁə	aʁməmã	r116445
ʁeaʁm	ʁə	aʁm	r116449
ʁeaʁm	ʁə	aʁm	r116449
ʁeaʁm	ʁə	aʁm	r116449
ʁeaʁm	ʁə	aʁm	r116449
ʁeaʁm	ʁə	aʁm	r116449
ʁeaʁm	ʁə	aʁm	r116449
ʁeaʁm	ʁə	aʁm	r116449
ʁeaʁm	ʁə	aʁm	r116449
ʁeaʁme	ʁə	aʁme	r116449
ʁeaʁmə	ʁə	aʁmə	r116449
ʁeaʁma	ʁə	aʁma	r116449
ʁeaʁme	ʁə	aʁme	r116449
siɲifje	ifjɛ	siɲ	r113155
siɲifja	ifjɛ	siɲ	r113155
siɲifje	ifjɛ	siɲ	r113155
siɲifikativ	if	siɲifikat	r67183
siɲifikativ	if	siɲifikat	r67183
siɲifikativ	if	siɲifikat	r67185
siɲifikativ	if	siɲifikat	r67185
siɲifikativ	if	siɲifikat	r91417
siɲifikativ	if	siɲifikat	r91417
siɲifikativ	if	siɲifikat	r67189
siɲifikativ	if	siɲifikat	r67189
siɲifikativ	if	siɲifikat	r91289
siɲifikativ	if	siɲifikat	r91289
ʁeasiɲ	ʁə	asiɲ	r116469
ʁeasiɲ	ʁə	asiɲ	r116469
ʁeasiɲ	ʁə	asiɲ	r116469
ʁeasiɲ	ʁə	asiɲ	r116469
ʁeasiɲ	ʁə	asiɲ	r116469
ʁeasiɲ	ʁə	asiɲ	r116469
ʁeasiɲ	ʁə	asiɲ	r116469
ʁeasiɲ	ʁə	asiɲ	r116469
ʁeasiɲe	ʁə	asiɲe	r116469
ʁeasiɲə	ʁə	asiɲə	r116469
ʁeasiɲa	ʁə	asiɲa	r116469
ʁeasiɲe	ʁə	asiɲe	r116469
ʁasɛj	ʁə	sɛj	r116463
ʁaswaj	ʁə	swaj	r116463
ʁasɛj	ʁə	sɛj	r116463
ʁaswa	ʁə	swa	r116463
ʁasje	ʁə	sje	r116463
ʁaswa	ʁə	swa	r116463
ʁasɛj	ʁə	sɛj	r116463
ʁaswaj	ʁə	swaj	r116463
ʁasje	ʁə	sje	r116463
ʁaswa	ʁə	swa	r116463
ʁasɛj	ʁə	sɛj	r116463
ʁaswaj	ʁə	swaj	r116463
ʁasɛj	ʁə	sɛj	r116463
ʁaswa	ʁə	swa	r116463
ʁasɛj	ʁə	sɛj	r116463
ʁaswaj	ʁə	swaj	r116463
ʁaswa	ʁə	swa	r116463
ʁasje	ʁə	sje	r116463
ʁaswa	ʁə	swa	r116463
ʁasi	ʁə	si	r116463
ʁasi	ʁə	si	r116463
astʁiktiv	if	astʁikt	r10819
astʁiktiv	if	astʁikt	r10819
astʁiktiv	if	astʁikt	r10821
astʁiktiv	if	astʁikt	r10821
ʁataʃ	ʁə	taʃ	r116485
ʁataʃ	ʁə	taʃ	r116485
ʁataʃ	ʁə	taʃ	r116485
ʁataʃ	ʁə	taʃ	r116485
ʁataʃ	ʁə	taʃ	r116485
ʁataʃ	ʁə	taʃ	r116485
ʁataʃ	ʁə	taʃ	r116485
ʁataʃ	ʁə	taʃ	r116485
ʁataʃe	ʁə	taʃe	r116485
ʁataʃə	ʁə	taʃə	r116485
ʁataʃa	ʁə	taʃa	r116485
ʁataʃe	ʁə	taʃe	r116485
atɑ̃tiv	if	atɑ̃t	r10933
atɑ̃tiv	if	atɑ̃t	r10933
atɑ̃tiv	if	atɑ̃t	r90835
atɑ̃tiv	if	atɑ̃t	r90835
atɑ̃tiv	if	atɑ̃t	r113901
atɑ̃tiv	if	atɑ̃t	r113901
inatɑ̃tiv	if	inatɑ̃t	r44611
inatɑ̃tiv	if	inatɑ̃t	r44611
inatɑ̃tiv	if	inatɑ̃t	r114721
inatɑ̃tiv	if	inatɑ̃t	r114721
ʁatʁap	ʁə	tʁap	r105551
ʁatʁap	ʁə	tʁap	r105551
ʁatʁap	ʁə	tʁap	r105551
ʁatʁap	ʁə	tʁap	r105551
ʁatʁap	ʁə	tʁap	r105551
ʁatʁap	ʁə	tʁap	r105551
ʁatʁap	ʁə	tʁap	r105551
ʁatʁap	ʁə	tʁap	r105551
ʁatʁape	ʁə	tʁape	r105551
ʁatʁapə	ʁə	tʁapə	r105551
ʁatʁapa	ʁə	tʁapa	r105551
ʁatʁape	ʁə	tʁape	r105551
ʁatʁap	ʁə	tʁap	r116487
ʁatʁap	ʁə	tʁap	r116487
ʁatʁap	ʁə	tʁap	r116487
ʁatʁap	ʁə	tʁap	r116487
ʁatʁap	ʁə	tʁap	r116487
ʁatʁap	ʁə	tʁap	r116487
ʁatʁap	ʁə	tʁap	r116487
ʁatʁap	ʁə	tʁap	r116487
ʁatʁape	ʁə	tʁape	r116487
ʁatʁapə	ʁə	tʁapə	r116487
ʁatʁapa	ʁə	tʁapa	r116487
ʁatʁape	ʁə	tʁape	r116487
atʁibytiv	if	atʁibyt	r11075
atʁibytiv	if	atʁibyt	r11075
atʁibytiv	if	atʁibyt	r11083
atʁibytiv	if	atʁibyt	r11083
atʁibytiv	if	atʁibyt	r11073
atʁibytiv	if	atʁibyt	r11073
ɔditiv	if	ɔdit	r11105
ɔditiv	if	ɔdit	r11105
ɔditiv	if	ɔdit	r91511
ɔditiv	if	ɔdit	r91511
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11110
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11110
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11117
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11117
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11121
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11121
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11129
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11129
ʁeavãs	ʁə	avãs	r116491
ʁeavãs	ʁə	avãs	r116491
ʁeavãs	ʁə	avãs	r116491
ʁeavãs	ʁə	avãs	r116491
ʁeavãs	ʁə	avãs	r116491
ʁeavãs	ʁə	avãs	r116491
ʁeavãs	ʁə	avãs	r116491
ʁeavãs	ʁə	avãs	r116491
ʁeavãse	ʁə	avãse	r116491
ʁeavãsə	ʁə	avãsə	r116491
ʁeavãsa	ʁə	avãsa	r116491
ʁeavãse	ʁə	avãse	r116491
avãtyʁizm	ism	avãtyʁ	r190153
avãtyʁizm	ism	avãtyʁ	r190153
ʁaviz	ʁə	viz	r116495
ʁaviz	ʁə	viz	r116495
ʁaviz	ʁə	viz	r116495
ʁaviz	ʁə	viz	r116495
ʁaviz	ʁə	viz	r116495
ʁaviz	ʁə	viz	r116495
ʁaviz	ʁə	viz	r116495
ʁaviz	ʁə	viz	r116495
ʁavize	ʁə	vize	r116495
ʁavizə	ʁə	vizə	r116495
ʁaviza	ʁə	viza	r116495
ʁavize	ʁə	vize	r116495
bɛɲaj	aʒ	bɛɲ	r11731
bɛɲaj	aʒ	bɛɲ	r11731
bɛɲaj	aʒ	bɛɲ	r11735
bɛɲaj	aʒ	bɛɲ	r11735
ʁãbal	ʁə	bal	r117043
ʁãbal	ʁə	bal	r117043
ʁãbal	ʁə	bal	r117043
ʁãbal	ʁə	bal	r117043
ʁãbal	ʁə	bal	r117043
ʁãbal	ʁə	bal	r117043
ʁãbal	ʁə	bal	r117043
ʁãbal	ʁə	bal	r117043
ʁãbale	ʁə	bale	r117043
ʁãbalə	ʁə	balə	r117043
ʁãbala	ʁə	bala	r117043
ʁãbale	ʁə	bale	r117043
ʁeãbal	ʁə	ãbal	r117045
ʁeãbal	ʁə	ãbal	r117045
ʁeãbal	ʁə	ãbal	r117045
ʁeãbal	ʁə	ãbal	r117045
ʁeãbal	ʁə	ãbal	r117045
ʁeãbal	ʁə	ãbal	r117045
ʁeãbal	ʁə	ãbal	r117045
ʁeãbal	ʁə	ãbal	r117045
ʁeãbale	ʁə	ãbale	r117045
ʁeãbalə	ʁə	ãbalə	r117045
ʁeãbala	ʁə	ãbala	r117045
ʁeãbale	ʁə	ãbale	r117045
ʁãbalaʒ	ʁə	balaʒ	r117039
ʁãbalaʒ	ʁə	balaʒ	r117039
dɛbaʁd	de	baʁd	r109695
dɛbaʁd	de	baʁd	r109695
dɛbaʁd	de	baʁd	r109695
dɛbaʁd	de	baʁd	r109695
dɛbaʁd	de	baʁd	r109695
dɛbaʁd	de	baʁd	r109695
dɛbaʁd	de	baʁd	r109695
dɛbaʁd	de	baʁd	r109695
dɛbaʁde	de	baʁde	r109695
dɛbaʁdə	de	baʁdə	r109695
dɛbaʁda	de	baʁda	r109695
dɛbaʁde	de	baʁde	r109695
dɛbaʁd	de	baʁd	r109693
dɛbaʁd	de	baʁd	r109693
dɛbaʁd	de	baʁd	r109693
dɛbaʁd	de	baʁd	r109693
dɛbaʁd	de	baʁd	r109693
dɛbaʁd	de	baʁd	r109693
dɛbaʁd	de	baʁd	r109693
dɛbaʁd	de	baʁd	r109693
dɛbaʁde	de	baʁde	r109693
dɛbaʁdə	de	baʁdə	r109693
dɛbaʁda	de	baʁda	r109693
dɛbaʁde	de	baʁde	r109693
ʁãbaʁ	ʁə	baʁ	r117055
ʁãbaʁ	ʁə	baʁ	r117055
ʁãbaʁ	ʁə	baʁ	r117055
ʁãbaʁ	ʁə	baʁ	r117055
ʁãbaʁ	ʁə	baʁ	r117055
ʁãbaʁ	ʁə	baʁ	r117055
ʁãbaʁ	ʁə	baʁ	r117055
ʁãbaʁ	ʁə	baʁ	r117055
ʁãbaʁe	ʁə	baʁe	r117055
ʁãbaʁə	ʁə	baʁə	r117055
ʁãbaʁa	ʁə	baʁa	r117055
ʁãbaʁe	ʁə	baʁe	r117055
bɛstjalize	izɛ	bɛstjal	r106491
bɛstjalizə	izɛ	bɛstjal	r106491
bɛstjaliza	izɛ	bɛstjal	r106491
bɛstjalize	izɛ	bɛstjal	r106491
ʁabɛtis	ʁə	bɛtis	r116247
ʁabɛtis	ʁə	bɛtis	r116247
ʁabɛti	ʁə	bɛti	r116247
ʁabɛtis	ʁə	bɛtis	r116247
ʁabɛti	ʁə	bɛti	r116247
ʁabɛtis	ʁə	bɛtis	r116247
ʁabɛtis	ʁə	bɛtis	r116247
ʁabɛtis	ʁə	bɛtis	r116247
ʁabɛti	ʁə	bɛti	r116247
ʁabɛti	ʁə	bɛti	r116247
ʁabɛti	ʁə	bɛti	r116247
ʁabɛti	ʁə	bɛti	r116247
kokyi	kɔ	kyi	r206717
bityminize	izɛ	bitymin	r220499
bityminizə	izɛ	bitymin	r220499
bityminiza	izɛ	bitymin	r220499
bityminize	izɛ	bitymin	r220499
eʁaldizm	ism	eʁald	r190467
eʁaldizm	ism	eʁald	r190467
ʁãbɔbin	ʁə	bɔbin	r117073
ʁãbɔbin	ʁə	bɔbin	r117073
ʁãbɔbin	ʁə	bɔbin	r117073
ʁãbɔbin	ʁə	bɔbin	r117073
ʁãbɔbin	ʁə	bɔbin	r117073
ʁãbɔbin	ʁə	bɔbin	r117073
ʁãbɔbin	ʁə	bɔbin	r117073
ʁãbɔbin	ʁə	bɔbin	r117073
ʁãbɔbine	ʁə	bɔbine	r117073
ʁãbɔbinə	ʁə	bɔbinə	r117073
ʁãbɔbina	ʁə	bɔbina	r117073
ʁãbɔbine	ʁə	bɔbine	r117073
debwazmɑ	mã	debwaz	r22489
debwazmɑ	mã	debwaz	r22489
debwazmɑ	mã	debwaz	r22497
debwazmɑ	mã	debwaz	r22497
debwazmɑ	mã	debwaz	r22499
debwazmɑ	mã	debwaz	r22499
debwazmɑ	mã	debwaz	r22501
debwazmɑ	mã	debwaz	r22501
debwazmɑ	mã	debwaz	r109743
debwazmɑ	mã	debwaz	r109743
debwazmɑ	mã	debwaz	r22484
debwazmɑ	mã	debwaz	r22484
bulizm	ism	bul	r190543
bulizm	ism	bul	r190543
debulɔnmɑ	mã	debulɔn	r22615
debulɔnmɑ	mã	debulɔn	r22615
debulɔnmɑ	mã	debulɔn	r22617
debulɔnmɑ	mã	debulɔn	r22617
debulɔnmɑ	mã	debulɔn	r22619
debulɔnmɑ	mã	debulɔn	r22619
debulɔnmɑ	mã	debulɔn	r109789
debulɔnmɑ	mã	debulɔn	r109789
debulɔnmɑ	mã	debulɔn	r22604
debulɔnmɑ	mã	debulɔn	r22604
buʁativ	if	buʁat	r90841
buʁativ	if	buʁat	r90841
bydʒetize	izɛ	bydʒet	r106521
bydʒetizə	izɛ	bydʒet	r106521
bydʒetiza	izɛ	bydʒet	r106521
bydʒetize	izɛ	bydʒet	r106521
bydʒetize	izɛ	bydʒet	r216807
bydʒetizə	izɛ	bydʒet	r216807
bydʒetiza	izɛ	bydʒet	r216807
bydʒetize	izɛ	bydʒet	r216807
kabalize	izɛ	kabal	r106531
kabalizə	izɛ	kabal	r106531
kabaliza	izɛ	kabal	r106531
kabalize	izɛ	kabal	r106531
kanɔnize	izɛ	kanɔn	r106541
kanɔnizə	izɛ	kanɔn	r106541
kanɔniza	izɛ	kanɔn	r106541
kanɔnize	izɛ	kanɔn	r106541
kozativ	if	kozat	r16237
kozativ	if	kozat	r16237
sãtʁalize	izɛ	sãtʁal	r106567
sãtʁalizə	izɛ	sãtʁal	r106567
sãtʁaliza	izɛ	sãtʁal	r106567
sãtʁalize	izɛ	sãtʁal	r106567
sãtʁalize	izɛ	sãtʁal	r216819
sãtʁalizə	izɛ	sãtʁal	r216819
sãtʁaliza	izɛ	sãtʁal	r216819
sãtʁalize	izɛ	sãtʁal	r216819
ʁeʃɔf	ʁə	ʃɔf	r117007
ʁeʃɔf	ʁə	ʃɔf	r117007
ʁeʃɔf	ʁə	ʃɔf	r117007
ʁeʃɔf	ʁə	ʃɔf	r117007
ʁeʃɔf	ʁə	ʃɔf	r117007
ʁeʃɔf	ʁə	ʃɔf	r117007
